,rate_marriage,age,yrs_married,children,religious,affairs
4701,5,42.0,23.0,1.0,3,0
4702,4,42.0,23.0,4.0,3,0
4703,4,22.0,0.5,0.0,2,0
4704,3,27.0,6.0,2.0,3,0
4705,5,22.0,2.5,0.0,1,0
4706,4,37.0,23.0,5.5,2,0
4707,5,37.0,16.5,3.0,2,0
4708,5,27.0,9.0,3.0,2,0
4709,5,22.0,2.5,0.0,3,0
4710,3,27.0,9.0,2.0,3,0
4711,3,22.0,2.5,0.0,2,0
4712,5,37.0,16.5,4.0,4,0
4713,4,22.0,9.0,1.0,3,0
4714,2,27.0,6.0,2.0,2,0
4715,5,22.0,2.5,0.0,3,0
4716,5,32.0,13.0,2.0,4,0
4717,4,22.0,2.5,0.0,2,0
4718,5,27.0,9.0,0.0,2,0
4719,5,32.0,9.0,0.0,4,0
4720,5,32.0,13.0,2.0,3,0
4721,5,17.5,2.5,0.0,4,0
4722,5,42.0,23.0,3.0,3,0
4723,5,22.0,0.5,0.0,2,0
4724,5,37.0,13.0,0.0,2,0
4725,4,22.0,2.5,0.0,3,0
4726,5,37.0,16.5,4.0,3,0
4727,4,42.0,23.0,4.0,3,0
4728,5,27.0,6.0,1.0,2,0
4729,5,32.0,13.0,3.0,2,0
4730,5,42.0,23.0,3.0,4,0
4731,4,22.0,2.5,0.0,3,0
4732,5,42.0,13.0,0.0,4,0
4733,4,27.0,2.5,0.0,1,0
4734,5,22.0,2.5,0.0,3,0
4735,4,22.0,6.0,0.0,2,0
4736,5,22.0,2.5,0.0,2,0
4737,5,32.0,16.5,3.0,3,0
4738,4,27.0,2.5,0.0,2,0
4739,4,22.0,2.5,0.0,2,0
4740,4,32.0,16.5,2.0,3,0
4741,2,22.0,2.5,0.0,2,0
4742,2,42.0,23.0,3.0,3,0
4743,4,42.0,23.0,4.0,3,0
4744,3,32.0,16.5,3.0,3,0
4745,5,37.0,16.5,2.0,4,0
4746,5,32.0,13.0,2.0,3,0
4747,4,22.0,2.5,0.0,2,0
4748,4,27.0,2.5,0.0,3,0
4749,3,42.0,23.0,4.0,4,0
4750,3,32.0,16.5,2.0,2,0
4751,5,22.0,0.5,1.0,2,0
4752,4,22.0,6.0,1.0,2,0
4753,5,27.0,6.0,0.0,3,0
4754,2,37.0,13.0,4.0,4,0
4755,4,27.0,2.5,0.0,3,0
4756,5,32.0,2.5,1.0,1,0
4757,5,37.0,16.5,3.0,3,0
4758,5,27.0,9.0,1.0,2,0
4759,4,32.0,13.0,2.0,3,0
4760,4,37.0,16.5,4.0,4,0
4761,5,17.5,0.5,0.0,2,0
4762,4,32.0,13.0,1.0,3,0
4763,5,37.0,23.0,5.5,4,0
4764,5,22.0,2.5,0.0,2,0
4765,4,22.0,2.5,0.0,2,0
4766,4,42.0,23.0,4.0,2,0
4767,5,42.0,23.0,4.0,3,0
4768,4,17.5,0.5,0.0,1,0
4769,5,22.0,0.5,0.0,4,0
4770,4,27.0,6.0,1.0,3,0
4771,4,42.0,23.0,2.0,2,0
4772,4,27.0,9.0,2.0,2,0
4773,4,27.0,6.0,1.0,1,0
4774,5,27.0,2.5,0.0,3,0
4775,4,22.0,2.5,0.0,2,0
4776,5,37.0,16.5,3.0,4,0
4777,5,27.0,6.0,0.0,2,0
4778,5,37.0,16.5,2.0,3,0
4779,2,32.0,9.0,3.0,1,0
4780,5,27.0,6.0,1.0,2,0
4781,4,37.0,23.0,3.0,3,0
4782,5,37.0,23.0,3.0,4,0
4783,4,27.0,6.0,2.0,3,0
4784,5,32.0,13.0,2.0,4,0
4785,4,27.0,6.0,1.0,3,0
4786,3,37.0,13.0,1.0,2,0
4787,5,37.0,16.5,2.0,4,0
4788,4,27.0,6.0,0.0,3,0
4789,4,42.0,13.0,0.0,3,0
4790,4,27.0,9.0,2.0,3,0
4791,4,22.0,6.0,1.0,3,0
4792,5,22.0,2.5,0.0,3,0
4793,5,22.0,2.5,0.0,2,0
4794,4,27.0,6.0,2.0,3,0
4795,4,27.0,2.5,0.0,1,0
4796,5,27.0,13.0,2.0,3,0
4797,4,27.0,6.0,1.0,1,0
4798,5,32.0,16.5,2.0,3,0
4799,5,27.0,2.5,0.0,2,0
4800,4,27.0,9.0,1.0,3,0
4801,5,37.0,16.5,3.0,2,0
4802,5,27.0,2.5,0.0,4,0
4803,5,27.0,2.5,0.0,3,0
4804,5,27.0,6.0,1.0,3,0
4805,5,22.0,2.5,0.0,2,0
4806,5,42.0,23.0,2.0,3,0
4807,5,27.0,9.0,2.0,3,0
4808,3,22.0,2.5,1.0,1,0
4809,5,22.0,2.5,0.0,2,0
4810,5,42.0,23.0,2.0,3,0
4811,5,32.0,16.5,3.0,1,0
4812,4,22.0,2.5,0.0,3,0
4813,5,32.0,9.0,2.0,4,0
4814,5,22.0,2.5,0.0,3,0
4815,4,27.0,9.0,2.0,3,0
4816,4,37.0,16.5,3.0,3,0
4817,3,27.0,9.0,1.0,4,0
4818,5,32.0,16.5,3.0,4,0
4819,4,32.0,16.5,3.0,2,0
4820,5,32.0,16.5,2.0,4,0
4821,3,22.0,2.5,0.0,2,0
4822,5,22.0,2.5,0.0,4,0
4823,4,27.0,16.5,1.0,3,0
4824,5,27.0,6.0,0.0,3,0
4825,5,27.0,0.5,0.0,2,0
4826,5,22.0,2.5,1.0,2,0
4827,4,27.0,6.0,2.0,2,0
4828,3,22.0,2.5,1.0,2,0
4829,5,22.0,2.5,0.0,2,0
4830,5,22.0,2.5,0.0,3,0
4831,5,42.0,23.0,4.0,4,0
4832,5,22.0,0.5,0.0,2,0
4833,4,27.0,9.0,2.0,3,0
4834,5,22.0,2.5,0.0,4,0
4835,3,27.0,6.0,2.0,4,0
4836,5,22.0,2.5,0.0,3,0
4837,5,27.0,6.0,0.0,3,0
4838,3,42.0,23.0,2.0,3,0
4839,5,27.0,9.0,0.0,1,0
4840,3,27.0,2.5,0.0,2,0
4841,4,27.0,16.5,2.0,3,0
4842,4,32.0,9.0,1.0,3,0
4843,4,42.0,23.0,5.5,4,0
4844,4,22.0,2.5,0.0,3,0
4845,5,27.0,2.5,0.0,3,0
4846,5,22.0,2.5,0.0,2,0
4847,3,22.0,2.5,2.0,3,0
4848,4,42.0,23.0,3.0,2,0
4849,4,22.0,2.5,0.0,2,0
4850,5,22.0,2.5,0.0,2,0
4851,5,27.0,6.0,0.0,1,0
4852,5,32.0,13.0,2.0,3,0
4853,5,17.5,2.5,0.0,4,0
4854,5,42.0,23.0,5.5,4,0
4855,5,37.0,13.0,2.0,3,0
4856,4,32.0,16.5,3.0,3,0
4857,2,17.5,2.5,1.0,3,0
4858,4,22.0,2.5,0.0,3,0
4859,5,22.0,2.5,0.0,2,0
4860,3,32.0,6.0,1.0,2,0
4861,4,27.0,2.5,0.0,2,0
4862,3,42.0,13.0,0.0,3,0
4863,5,27.0,9.0,2.0,4,0
4864,3,22.0,2.5,0.0,2,0
4865,5,32.0,6.0,1.0,4,0
4866,5,32.0,13.0,2.0,3,0
4867,3,22.0,6.0,1.0,3,0
4868,5,27.0,2.5,0.0,2,0
4869,5,22.0,6.0,1.0,2,0
4870,5,22.0,6.0,0.0,3,0
4871,4,27.0,6.0,0.0,4,0
4872,4,27.0,2.5,0.0,2,0
4873,5,22.0,2.5,2.0,3,0
4874,4,22.0,2.5,0.0,2,0
4875,5,27.0,2.5,0.0,4,0
4876,4,22.0,2.5,0.0,3,0
4877,4,37.0,16.5,5.5,3,0
4878,5,22.0,2.5,1.0,2,0
4879,4,22.0,2.5,0.0,2,0
4880,5,42.0,23.0,5.5,4,0
4881,5,22.0,2.5,0.0,3,0
4882,4,32.0,13.0,1.0,3,0
4883,5,22.0,2.5,0.0,2,0
4884,5,27.0,9.0,2.0,2,0
4885,5,32.0,16.5,2.0,4,0
4886,5,27.0,9.0,3.0,3,0
4887,5,32.0,13.0,2.0,2,0
4888,4,37.0,16.5,3.0,3,0
4889,4,27.0,6.0,1.0,3,0
4890,4,27.0,6.0,2.0,3,0
4891,4,22.0,2.5,0.0,3,0
4892,4,17.5,0.5,0.0,3,0
4893,5,17.5,0.5,0.0,3,0
4894,5,22.0,2.5,0.0,1,0
4895,5,32.0,16.5,2.0,2,0
4896,5,42.0,23.0,3.0,3,0
4897,5,22.0,2.5,1.0,4,0
4898,4,27.0,6.0,1.0,3,0
4899,3,22.0,2.5,0.0,2,0
4900,5,22.0,2.5,0.0,3,0
4901,5,17.5,2.5,0.0,3,0
4902,4,17.5,2.5,0.0,3,0
4903,5,27.0,2.5,0.0,4,0
4904,5,22.0,2.5,0.0,3,0
4905,4,42.0,23.0,3.0,1,0
4906,5,42.0,23.0,2.0,3,0
4907,4,22.0,6.0,2.0,2,0
4908,4,32.0,13.0,2.0,3,0
4909,4,37.0,16.5,3.0,3,0
4910,5,32.0,16.5,5.5,4,0
4911,4,32.0,9.0,1.0,2,0
4912,5,22.0,2.5,0.0,4,0
4913,5,17.5,2.5,0.0,3,0
4914,5,22.0,2.5,0.0,3,0
4915,5,27.0,2.5,0.0,2,0
4916,5,27.0,6.0,1.0,4,0
4917,5,32.0,13.0,2.0,4,0
4918,3,37.0,16.5,5.5,3,0
4919,3,32.0,9.0,3.0,3,0
4920,5,27.0,2.5,0.0,2,0
4921,5,32.0,16.5,3.0,2,0
4922,5,27.0,0.5,0.0,4,0
4923,4,22.0,6.0,1.0,2,0
4924,4,22.0,0.5,0.0,3,0
4925,5,22.0,6.0,3.0,1,0
4926,4,22.0,0.5,0.0,3,0
4927,5,22.0,2.5,1.0,3,0
4928,3,37.0,23.0,5.5,3,0
4929,2,22.0,2.5,0.0,3,0
4930,5,27.0,9.0,1.0,1,0
4931,5,22.0,2.5,0.0,2,0
4932,3,37.0,16.5,3.0,1,0
4933,3,27.0,2.5,1.0,2,0
4934,4,42.0,23.0,2.0,3,0
4935,3,27.0,2.5,2.0,2,0
4936,4,22.0,2.5,0.0,1,0
4937,5,22.0,0.5,0.0,3,0
4938,4,27.0,6.0,2.0,1,0
4939,4,22.0,6.0,1.0,2,0
4940,5,32.0,13.0,3.0,3,0
4941,4,32.0,16.5,1.0,3,0
4942,5,27.0,2.5,0.0,4,0
4943,5,17.5,2.5,1.0,1,0
4944,5,22.0,2.5,1.0,3,0
4945,5,32.0,9.0,0.0,4,0
4946,5,22.0,0.5,0.0,1,0
4947,5,32.0,9.0,0.0,1,0
4948,4,42.0,23.0,3.0,3,0
4949,4,22.0,2.5,0.0,3,0
4950,5,32.0,13.0,1.0,3,0
4951,5,22.0,6.0,1.0,1,0
4952,2,42.0,23.0,4.0,2,0
4953,5,22.0,2.5,0.0,4,0
4954,5,32.0,13.0,2.0,2,0
4955,5,22.0,0.5,0.0,3,0
4956,5,22.0,2.5,0.0,1,0
4957,5,22.0,2.5,0.0,1,0
4958,4,42.0,23.0,5.5,3,0
4959,5,22.0,2.5,0.0,3,0
4960,4,37.0,13.0,1.0,4,0
4961,5,27.0,2.5,0.0,2,0
4962,3,22.0,0.5,1.0,4,0
4963,4,27.0,2.5,1.0,3,0
4964,5,22.0,2.5,0.0,1,0
4965,5,22.0,6.0,2.0,2,0
4966,4,27.0,6.0,2.0,1,0
4967,5,22.0,0.5,0.0,2,0
4968,3,27.0,9.0,1.0,2,0
4969,5,42.0,23.0,4.0,3,0
4970,5,22.0,2.5,0.0,1,0
4971,4,22.0,2.5,1.0,2,0
4972,5,32.0,2.5,0.0,3,0
4973,4,27.0,2.5,0.0,1,0
4974,4,27.0,2.5,0.0,3,0
4975,4,22.0,2.5,0.0,2,0
4976,4,32.0,13.0,2.0,2,0
4977,5,17.5,0.5,0.0,4,0
4978,3,37.0,16.5,3.0,3,0
4979,4,27.0,6.0,1.0,2,0
4980,4,22.0,2.5,0.0,3,0
4981,4,22.0,2.5,0.0,1,0
4982,3,22.0,2.5,1.0,3,0
4983,4,32.0,13.0,2.0,3,0
4984,5,42.0,23.0,2.0,3,0
4985,5,32.0,9.0,0.0,3,0
4986,5,32.0,6.0,2.0,2,0
4987,5,22.0,6.0,1.0,2,0
4988,3,37.0,13.0,1.0,3,0
4989,3,42.0,23.0,5.5,2,0
4990,4,22.0,2.5,0.0,2,0
4991,4,22.0,0.5,0.0,3,0
4992,4,22.0,0.5,0.0,3,0
4993,5,27.0,2.5,0.0,3,0
4994,5,27.0,0.5,0.0,1,0
4995,4,37.0,23.0,5.5,4,0
4996,4,22.0,2.5,0.0,1,0
4997,4,27.0,2.5,3.0,1,0
4998,4,22.0,0.5,0.0,2,0
4999,3,37.0,9.0,2.0,3,0
5000,5,37.0,16.5,3.0,4,0
5001,3,27.0,6.0,0.0,1,0
5002,3,27.0,9.0,3.0,2,0
5003,4,22.0,2.5,0.0,2,0
5004,5,42.0,23.0,3.0,4,0
5005,5,27.0,2.5,1.0,3,0
5006,5,22.0,0.5,0.0,3,0
5007,5,27.0,2.5,0.0,3,0
5008,4,22.0,2.5,0.0,1,0
5009,4,27.0,9.0,2.0,3,0
5010,5,37.0,16.5,2.0,3,0
5011,4,22.0,6.0,2.0,2,0
5012,4,32.0,16.5,4.0,2,0
5013,5,22.0,2.5,0.0,2,0
5014,4,32.0,2.5,0.0,2,0
5015,5,37.0,23.0,5.5,4,0
5016,5,22.0,0.5,0.0,2,0
5017,5,27.0,6.0,1.0,1,0
5018,4,22.0,2.5,2.0,2,0
5019,5,22.0,2.5,0.0,2,0
5020,4,32.0,13.0,2.0,4,0
5021,4,27.0,9.0,2.0,2,0
5022,4,22.0,2.5,1.0,2,0
5023,3,22.0,2.5,1.0,2,0
5024,5,22.0,2.5,0.0,3,0
5025,3,22.0,2.5,0.0,2,0
5026,5,22.0,0.5,0.0,4,0
5027,5,42.0,9.0,0.0,3,0
5028,4,32.0,9.0,1.0,3,0
5029,5,32.0,6.0,2.0,4,0
5030,5,27.0,6.0,0.0,2,0
5031,5,27.0,6.0,2.0,4,0
5032,5,22.0,2.5,1.0,3,0
5033,5,22.0,2.5,0.0,2,0
5034,4,22.0,2.5,0.0,3,0
5035,4,22.0,2.5,1.0,2,0
5036,5,42.0,23.0,2.0,3,0
5037,5,32.0,13.0,0.0,2,0
5038,5,22.0,2.5,0.0,1,0
5039,5,22.0,9.0,3.0,2,0
5040,5,27.0,0.5,0.0,2,0
5041,3,32.0,6.0,0.0,2,0
5042,5,22.0,2.5,0.0,1,0
5043,4,32.0,16.5,5.5,2,0
5044,4,37.0,6.0,1.0,3,0
5045,5,42.0,23.0,2.0,2,0
5046,5,27.0,2.5,0.0,3,0
5047,5,42.0,23.0,2.0,3,0
5048,5,27.0,6.0,2.0,1,0
5049,5,32.0,13.0,2.0,3,0
5050,5,22.0,2.5,0.0,2,0
5051,5,22.0,2.5,0.0,1,0
5052,5,22.0,2.5,0.0,3,0
5053,2,32.0,13.0,4.0,3,0
5054,5,37.0,16.5,4.0,4,0
5055,5,37.0,16.5,5.5,4,0
5056,4,22.0,6.0,2.0,1,0
5057,3,37.0,9.0,0.0,4,0
5058,4,27.0,6.0,1.0,1,0
5059,5,22.0,2.5,1.0,2,0
5060,4,22.0,2.5,1.0,3,0
5061,5,32.0,13.0,2.0,3,0
5062,5,27.0,2.5,0.0,3,0
5063,4,27.0,6.0,3.0,4,0
5064,3,22.0,6.0,1.0,1,0
5065,4,22.0,2.5,0.0,4,0
5066,5,27.0,9.0,0.0,4,0
5067,3,42.0,23.0,4.0,4,0
5068,4,32.0,16.5,4.0,3,0
5069,5,22.0,2.5,0.0,4,0
5070,5,27.0,0.5,0.0,2,0
5071,5,37.0,23.0,3.0,2,0
5072,5,27.0,2.5,0.0,1,0
5073,5,22.0,2.5,1.0,4,0
5074,5,22.0,2.5,2.0,1,0
5075,5,27.0,2.5,0.0,3,0
5076,4,27.0,6.0,1.0,2,0
5077,2,27.0,2.5,1.0,3,0
5078,4,37.0,16.5,3.0,3,0
5079,4,32.0,16.5,2.0,3,0
5080,4,27.0,6.0,0.0,1,0
5081,5,27.0,9.0,3.0,3,0
5082,4,27.0,2.5,0.0,3,0
5083,3,22.0,6.0,1.0,2,0
5084,2,27.0,9.0,2.0,3,0
5085,5,27.0,9.0,3.0,3,0
5086,5,22.0,0.5,0.0,3,0
5087,4,27.0,9.0,2.0,3,0
5088,5,32.0,13.0,2.0,3,0
5089,5,27.0,0.5,0.0,2,0
5090,4,42.0,23.0,5.5,3,0
5091,4,22.0,2.5,0.0,3,0
5092,5,22.0,0.5,0.0,3,0
5093,4,22.0,6.0,1.0,2,0
5094,3,27.0,13.0,2.0,2,0
5095,5,27.0,2.5,0.0,2,0
5096,5,22.0,2.5,0.0,2,0
5097,5,27.0,2.5,0.0,1,0
5098,3,32.0,13.0,2.0,3,0
5099,5,22.0,0.5,0.0,2,0
5100,3,42.0,23.0,5.5,3,0
5101,2,22.0,2.5,2.0,3,0
5102,4,37.0,16.5,1.0,3,0
5103,4,27.0,2.5,0.0,1,0
5104,5,22.0,2.5,0.0,3,0
5105,4,22.0,2.5,0.0,3,0
5106,5,42.0,23.0,4.0,3,0
5107,5,22.0,2.5,0.0,2,0
5108,5,32.0,16.5,3.0,3,0
5109,5,22.0,2.5,0.0,2,0
5110,5,37.0,23.0,5.5,4,0
5111,5,37.0,16.5,3.0,2,0
5112,5,22.0,2.5,0.0,3,0
5113,5,27.0,2.5,0.0,2,0
5114,2,22.0,2.5,0.0,3,0
5115,3,37.0,16.5,2.0,3,0
5116,3,37.0,16.5,2.0,3,0
5117,3,32.0,13.0,2.0,4,0
5118,5,32.0,13.0,0.0,1,0
5119,4,32.0,9.0,3.0,3,0
5120,5,32.0,13.0,2.0,2,0
5121,4,27.0,2.5,0.0,1,0
5122,3,27.0,13.0,0.0,3,0
5123,2,37.0,9.0,0.0,2,0
5124,4,42.0,9.0,0.0,1,0
5125,5,22.0,0.5,0.0,3,0
5126,5,42.0,23.0,2.0,3,0
5127,5,27.0,2.5,0.0,3,0
5128,5,42.0,23.0,4.0,3,0
5129,3,42.0,23.0,4.0,3,0
5130,4,27.0,6.0,1.0,3,0
5131,5,22.0,2.5,0.0,1,0
5132,4,22.0,0.5,0.0,4,0
5133,5,27.0,6.0,1.0,3,0
5134,5,22.0,2.5,0.0,3,0
5135,3,27.0,9.0,2.0,3,0
5136,5,27.0,6.0,0.0,4,0
5137,5,32.0,6.0,1.0,3,0
5138,4,22.0,2.5,1.0,2,0
5139,5,27.0,6.0,0.0,2,0
5140,4,32.0,9.0,2.0,2,0
5141,5,32.0,13.0,0.0,1,0
5142,4,32.0,13.0,3.0,2,0
5143,3,32.0,2.5,0.0,2,0
5144,5,22.0,2.5,1.0,3,0
5145,5,32.0,13.0,2.0,2,0
5146,4,27.0,6.0,0.0,2,0
5147,4,22.0,2.5,0.0,3,0
5148,3,32.0,2.5,0.0,1,0
5149,5,32.0,6.0,0.0,2,0
5150,4,42.0,13.0,0.0,2,0
5151,4,22.0,6.0,2.0,4,0
5152,3,17.5,0.5,0.0,2,0
5153,3,42.0,23.0,5.5,3,0
5154,5,32.0,16.5,2.0,2,0
5155,5,22.0,0.5,0.0,1,0
5156,5,22.0,6.0,2.0,3,0
5157,5,27.0,2.5,0.0,2,0
5158,4,22.0,2.5,0.0,1,0
5159,4,27.0,9.0,0.0,2,0
5160,4,32.0,9.0,1.0,2,0
5161,5,22.0,2.5,0.0,1,0
5162,4,32.0,16.5,3.0,4,0
5163,4,42.0,16.5,4.0,4,0
5164,4,22.0,0.5,0.0,1,0
5165,5,32.0,13.0,3.0,4,0
5166,5,32.0,13.0,3.0,2,0
5167,3,42.0,23.0,3.0,4,0
5168,5,22.0,2.5,0.0,2,0
5169,5,27.0,9.0,2.0,3,0
5170,5,27.0,2.5,0.0,3,0
5171,5,17.5,2.5,0.0,4,0
5172,5,27.0,6.0,1.0,1,0
5173,5,22.0,2.5,0.0,3,0
5174,4,22.0,2.5,0.0,2,0
5175,4,37.0,16.5,3.0,3,0
5176,3,42.0,23.0,5.5,4,0
5177,5,22.0,2.5,0.0,1,0
5178,4,32.0,2.5,0.0,2,0
5179,3,32.0,13.0,1.0,1,0
5180,5,27.0,6.0,1.0,1,0
5181,4,27.0,6.0,2.0,3,0
5182,5,37.0,13.0,2.0,3,0
5183,5,22.0,0.5,0.0,3,0
5184,4,22.0,2.5,0.0,2,0
5185,5,22.0,2.5,0.0,3,0
5186,5,27.0,6.0,0.0,2,0
5187,5,22.0,2.5,0.0,3,0
5188,5,27.0,6.0,2.0,2,0
5189,4,42.0,23.0,4.0,1,0
5190,5,27.0,6.0,0.0,1,0
5191,3,37.0,16.5,5.5,3,0
5192,5,32.0,16.5,2.0,3,0
5193,4,22.0,0.5,0.0,2,0
5194,5,22.0,2.5,0.0,3,0
5195,4,32.0,9.0,2.0,2,0
5196,4,27.0,2.5,0.0,3,0
5197,5,27.0,6.0,2.0,4,0
5198,3,32.0,13.0,1.0,1,0
5199,5,32.0,13.0,3.0,4,0
5200,5,37.0,2.5,0.0,2,0
5201,5,42.0,23.0,2.0,1,0
5202,4,32.0,9.0,3.0,3,0
5203,5,37.0,13.0,0.0,1,0
5204,4,27.0,6.0,1.0,2,0
5205,4,32.0,2.5,0.0,3,0
5206,3,42.0,23.0,3.0,2,0
5207,4,37.0,16.5,2.0,3,0
5208,5,37.0,16.5,1.0,4,0
5209,4,27.0,2.5,0.0,1,0
5210,4,37.0,16.5,2.0,2,0
5211,4,22.0,2.5,0.0,2,0
5212,3,32.0,6.0,2.0,3,0
5213,5,42.0,23.0,2.0,1,0
5214,5,37.0,16.5,3.0,3,0
5215,3,37.0,16.5,3.0,2,0
5216,5,32.0,16.5,4.0,3,0
5217,4,27.0,9.0,2.0,2,0
5218,5,32.0,16.5,1.0,1,0
5219,4,27.0,6.0,0.0,2,0
5220,5,22.0,2.5,0.0,2,0
5221,3,32.0,13.0,2.0,2,0
5222,5,42.0,23.0,1.0,3,0
5223,5,22.0,0.5,0.0,2,0
5224,5,32.0,2.5,0.0,2,0
5225,5,42.0,23.0,2.0,4,0
5226,3,37.0,23.0,3.0,3,0
5227,5,27.0,2.5,0.0,3,0
5228,5,27.0,2.5,0.0,1,0
5229,5,32.0,13.0,0.0,2,0
5230,3,42.0,23.0,4.0,2,0
5231,3,22.0,2.5,0.0,3,0
5232,5,27.0,6.0,1.0,2,0
5233,4,27.0,9.0,3.0,1,0
5234,5,27.0,9.0,1.0,2,0
5235,5,42.0,23.0,2.0,4,0
5236,5,42.0,23.0,2.0,2,0
5237,4,22.0,2.5,1.0,2,0
5238,3,42.0,23.0,2.0,2,0
5239,4,22.0,0.5,0.0,1,0
5240,5,37.0,16.5,2.0,1,0
5241,5,22.0,6.0,0.0,2,0
5242,5,37.0,9.0,1.0,2,0
5243,3,22.0,6.0,1.0,2,0
5244,5,27.0,2.5,0.0,2,0
5245,5,27.0,6.0,2.0,3,0
5246,4,17.5,2.5,1.0,2,0
5247,5,42.0,23.0,3.0,3,0
5248,5,27.0,2.5,1.0,3,0
5249,3,22.0,2.5,0.0,3,0
5250,5,27.0,2.5,2.0,2,0
5251,4,27.0,2.5,1.0,2,0
5252,5,27.0,2.5,1.0,1,0
5253,5,27.0,2.5,0.0,1,0
5254,5,27.0,2.5,0.0,4,0
5255,5,32.0,9.0,2.0,3,0
5256,5,42.0,23.0,1.0,3,0
5257,4,32.0,9.0,2.0,1,0
5258,4,22.0,2.5,0.0,3,0
5259,4,27.0,6.0,1.0,3,0
5260,5,22.0,2.5,0.0,1,0
5261,5,22.0,2.5,0.0,1,0
5262,4,27.0,2.5,1.0,2,0
5263,4,22.0,2.5,0.0,1,0
5264,4,27.0,6.0,0.0,3,0
5265,5,27.0,2.5,0.0,2,0
5266,5,32.0,16.5,2.0,3,0
5267,5,32.0,13.0,0.0,1,0
5268,4,27.0,9.0,0.0,4,0
5269,5,37.0,16.5,2.0,2,0
5270,5,32.0,16.5,4.0,2,0
5271,5,27.0,6.0,0.0,2,0
5272,5,27.0,6.0,2.0,1,0
5273,5,22.0,2.5,1.0,4,0
5274,3,32.0,2.5,1.0,2,0
5275,5,22.0,6.0,0.0,2,0
5276,5,42.0,23.0,2.0,2,0
5277,5,22.0,2.5,0.0,3,0
5278,4,37.0,9.0,2.0,3,0
5279,5,32.0,13.0,2.0,1,0
5280,5,42.0,23.0,1.0,4,0
5281,5,27.0,6.0,0.0,3,0
5282,3,42.0,23.0,2.0,2,0
5283,4,22.0,2.5,1.0,1,0
5284,4,37.0,16.5,3.0,2,0
5285,4,22.0,2.5,0.0,2,0
5286,3,27.0,6.0,0.0,1,0
5287,4,27.0,9.0,2.0,3,0
5288,4,37.0,16.5,2.0,4,0
5289,5,27.0,2.5,0.0,4,0
5290,5,42.0,23.0,2.0,3,0
5291,4,32.0,13.0,1.0,3,0
5292,5,42.0,23.0,5.5,3,0
5293,5,22.0,0.5,0.0,3,0
5294,5,27.0,2.5,1.0,1,0
5295,3,27.0,9.0,1.0,2,0
5296,5,42.0,13.0,5.5,2,0
5297,4,27.0,6.0,1.0,3,0
5298,5,22.0,2.5,0.0,3,0
5299,4,32.0,13.0,2.0,2,0
5300,4,42.0,23.0,2.0,2,0
5301,4,37.0,23.0,5.5,4,0
5302,3,22.0,2.5,0.0,2,0
5303,5,27.0,6.0,2.0,1,0
5304,4,27.0,2.5,2.0,2,0
5305,4,22.0,0.5,0.0,1,0
5306,2,32.0,16.5,4.0,2,0
5307,5,22.0,2.5,0.0,2,0
5308,5,22.0,2.5,0.0,4,0
5309,2,27.0,2.5,2.0,4,0
5310,4,27.0,2.5,1.0,2,0
5311,5,22.0,2.5,0.0,3,0
5312,5,27.0,16.5,3.0,2,0
5313,4,22.0,2.5,0.0,4,0
5314,5,42.0,23.0,5.5,4,0
5315,3,27.0,6.0,3.0,3,0
5316,5,27.0,2.5,2.0,1,0
5317,5,27.0,6.0,1.0,3,0
5318,4,27.0,16.5,2.0,3,0
5319,2,27.0,2.5,1.0,2,0
5320,2,32.0,13.0,2.0,1,0
5321,5,37.0,16.5,5.5,2,0
5322,5,42.0,23.0,3.0,3,0
5323,4,42.0,23.0,2.0,2,0
5324,5,22.0,2.5,1.0,2,0
5325,5,27.0,13.0,2.0,2,0
5326,5,32.0,6.0,2.0,4,0
5327,4,42.0,23.0,4.0,4,0
5328,5,37.0,16.5,2.0,2,0
5329,4,22.0,2.5,0.0,1,0
5330,4,22.0,2.5,0.0,4,0
5331,3,22.0,6.0,1.0,3,0
5332,4,27.0,6.0,2.0,3,0
5333,4,37.0,16.5,3.0,3,0
5334,2,42.0,13.0,0.0,2,0
5335,5,27.0,2.5,0.0,3,0
5336,4,27.0,6.0,1.0,3,0
5337,4,27.0,9.0,2.0,2,0
5338,5,22.0,2.5,0.0,1,0
5339,4,42.0,23.0,3.0,2,0
5340,4,32.0,9.0,3.0,2,0
5341,4,22.0,2.5,0.0,2,0
5342,4,27.0,6.0,2.0,4,0
5343,5,27.0,2.5,0.0,3,0
5344,5,27.0,6.0,0.0,4,0
5345,5,37.0,16.5,2.0,2,0
5346,4,37.0,16.5,2.0,2,0
5347,4,27.0,2.5,0.0,1,0
5348,4,27.0,13.0,2.0,2,0
5349,3,22.0,2.5,0.0,1,0
5350,3,37.0,16.5,2.0,3,0
5351,3,22.0,2.5,0.0,1,0
5352,4,27.0,2.5,1.0,1,0
5353,5,32.0,13.0,2.0,3,0
5354,5,42.0,13.0,0.0,3,0
5355,4,42.0,23.0,2.0,2,0
5356,4,27.0,9.0,2.0,2,0
5357,5,22.0,2.5,0.0,1,0
5358,5,27.0,6.0,2.0,3,0
5359,3,22.0,2.5,1.0,4,0
5360,4,32.0,16.5,3.0,2,0
5361,5,27.0,2.5,1.0,3,0
5362,4,27.0,6.0,0.0,2,0
5363,5,42.0,23.0,3.0,3,0
5364,5,27.0,2.5,0.0,1,0
5365,4,37.0,16.5,4.0,2,0
